0.0 22.0
0.06283185307179587 19.954563071766348
0.12566370614359174 14.444879210167421
0.1884955592153876 7.13101701114932
0.25132741228718347 0.1273601615512323
0.3141592653589793 -4.724768964785056
0.37699111843077515 -6.469296709547272
0.439822971502571 -5.31407033014044
0.5026548245743668 -2.482896829886726
0.5654866776461627 0.2940830831724064
0.6283185307179585 1.4549150281252636
0.6911503837897544 0.19176938489453654
0.7539822368615502 -3.2665914514787695
0.816814089933346 -7.772616428614929
0.8796459430051419 -11.722734496211086
0.9424777960769377 -13.681401147236382
1.0053096491487337 -12.926112537397849
1.0681415022205296 -9.708463748126983
1.1309733552923256 -5.138807808569384
1.1938052083641215 -0.7476154978663372
1.2566370614359175 2.1008130618755843
1.3194689145077134 2.7136303036805134
1.3823007675795094 1.300944136880382
1.4451326206513053 -1.149493987995196
1.5079644737231013 -3.2971814596790576
1.5707963267948972 -4.0
1.6336281798666932 -2.77121638130701
1.6964600329384891 0.03821683661992159
1.759291886010285 3.4020369015448084
1.822123739082081 6.057931868178338
1.884955592153877 7.045084971874738
1.947787445225673 6.121165211228713
2.0106192982974687 3.886386814489097
2.0734511513692646 1.557681888385551
2.1362830044410606 0.47558672863422213
2.1991148575128565 1.5355031134861168
2.2619467105846525 4.770308339490387
2.3247785636564484 9.257877474137562
2.3876104167282444 13.4043283394999
2.4504422698000403 15.508280300883225
2.5132741228718363 14.399186938124345
2.576105975943632 9.90786695056234
2.638937829015428 2.9845908126436083
2.701769682087224 -4.5908265064385585
2.76460153515902 -10.809629419589017
2.827433388230816 -14.129333001464682
2.890265241302612 -14.00827383219088
2.953097094374408 -11.080511815222557
3.015928947446204 -6.903680519044023
3.078760800518 -3.370485070253803
3.141592653589796 -2.0
3.2044245066615917 -3.3704850702540003
3.2672563597333877 -6.903680519044358
3.3300882128051836 -11.080511815222888
3.3929200658769796 -14.008273832191001
3.4557519189487755 -14.129333001464552
3.5185837720205715 -10.809629419588635
3.5814156250923674 -4.590826506437975
3.6442474781641634 2.984590812644243
3.7070793312359593 9.907866950562806
3.7699111843077553 14.399186938124577
3.8327430373795512 15.508280300883158
3.895574890451347 13.40432833949966
3.958406743523143 9.257877474137189
4.021238596594939 4.770308339490035
4.084070449666735 1.5355031134859587
4.14690230273853 0.475586728634239
4.209734155810326 1.557681888385642
4.272566008882121 3.8863868144892497
4.335397861953917 6.1211652112287815
4.398229715025712 7.045084971874736
4.461061568097508 6.057931868178284
4.523893421169303 3.4020369015446903
4.586725274241099 0.03821683661987896
4.649557127312894 -2.771216381307048
4.71238898038469 -4.000000000000006
4.775220833456485 -3.297181459679041
4.838052686528281 -1.149493987995239
4.900884539600076 1.3009441368803736
4.963716392671872 2.713630303680488
5.026548245743667 2.100813061875634
5.089380098815463 -0.7476154978661862
5.152211951887258 -5.138807808569206
5.215043804959054 -9.708463748126752
5.277875658030849 -12.926112537397746
5.340707511102645 -13.681401147236414
5.40353936417444 -11.722734496211302
5.466371217246236 -7.772616428615275
5.529203070318031 -3.2665914514791003
5.592034923389827 0.19176938489432516
5.654866776461622 1.4549150281252494
5.717698629533418 0.29408308317264087
5.780530482605213 -2.4828968298864442
5.843362335677009 -5.31407033014017
5.906194188748804 -6.469296709547313
5.9690260418206 -4.724768964785445
6.031857894892395 0.1273601615504889
6.094689747964191 7.131017011148336
6.157521601035986 14.44487921016654
6.220353454107782 19.954563071765776
6.283185307179577 22.0
